Operator_Reseller,Parent_organisation,Customer,Customer_Id,BAN,Service_Profile,Service_profile_Id,Group,Tariff,Tariff_Id,IMSI,SIM_Type,ICCID,MSISDN,CSD_MSISDN,IMEI,Last_det._IMEI,Last_det._IMEI_timestamp,SIM_State,Last_state_change,Home_Country,Custom_Attribute_1,Custom_Attribute_2,Custom_Attribute_3,Custom_Attribute_4,Custom_Attribute_5,Created_on,Has_Been_Active.Live,Data_session_status,First_time_Active.Live,First_Used,Has_Been_Active.Test,Active.test_started_on,Nr._of_SIMs,Last_Country,Last_Serving_Network,Last_APN,Last_Cell_Id,Last_IP_Address,Last_IP_address_type,Static_IPv4_address_per_APN,Framed_IPv6_prefix_per_APN,Delegated_IPv6_prefix_per_APN,eCall_mode,VPN_group,Order_reference,Linked_device,EID,eUICC_Profile_State,POL1,POL2,SMDP,Fallback,eUICC_Profile_Downloaded_Date,SIM_Form_Factor,SIM_Profile_Code
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015812,USIM,89882390000203225332,882398910015812,,,3513588151768322,2022-07-13 09:44:21 +02:00,Active.Live,2022-11-20 16:15:30 +02:00,Czech Republic,,,,,,2021-01-22 15:41:36 +02:00,Y,R,2022-07-13 15:14:15 +02:00,2022-07-13 09:44:21 +02:00,Y,2022-07-13 09:43:58 +02:00,1,Australia,VFAU,hardwario.com,505-03-40334-10599514-130,10.0.14.144,IPv4,hardwario.com:10.0.14.144;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015813,USIM,89882390000203225340,882398910015813,,,3513588151769922,2022-07-13 09:54:50 +02:00,Active.Live,2022-11-14 01:35:40 +02:00,Czech Republic,,,,,,2021-01-22 15:41:41 +02:00,Y,R,2022-07-13 15:35:36 +02:00,2022-07-13 09:54:50 +02:00,Y,2022-07-13 09:54:26 +02:00,1,Australia,VFAU,hardwario.com,505-03-40334-10599514-130,10.0.14.146,IPv4,hardwario.com:10.0.14.146;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015814,USIM,89882390000203225357,882398910015814,,,3513588151769322,2022-07-13 09:09:58 +02:00,Active.Live,2023-03-13 01:44:47 +02:00,Czech Republic,,,,,,2021-01-22 15:41:41 +02:00,Y,R,2022-07-13 14:37:35 +02:00,2022-07-13 09:09:58 +02:00,Y,2022-07-13 09:09:38 +02:00,1,Australia,VFAU,hardwario.com,505-03-40338-10577499-130,10.0.14.14,IPv4,hardwario.com:10.0.14.14;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015815,USIM,89882390000203225365,882398910015815,,,3513588151767522,2022-07-13 09:49:38 +02:00,Active.Live,2023-03-15 23:11:45 +02:00,Czech Republic,,,,,,2021-01-22 15:41:41 +02:00,Y,R,2022-07-13 15:29:03 +02:00,2022-07-13 09:49:38 +02:00,Y,2022-07-13 09:49:18 +02:00,1,Australia,VFAU,hardwario.com,505-03-40338-10577499-130,10.0.14.145,IPv4,hardwario.com:10.0.14.145;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015816,USIM,89882390000203225373,882398910015816,,,3513588151766822,2022-05-24 14:36:37 +02:00,Active.Live,2022-06-29 23:34:10 +02:00,Czech Republic,,,,,,2021-01-22 15:41:41 +02:00,Y,R,2022-05-26 01:49:18 +02:00,2022-05-24 14:36:37 +02:00,Y,2022-05-24 14:36:12 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-48800-805153-130,10.0.13.251,IPv4,hardwario.com:10.0.13.251;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015817,USIM,89882390000203225381,882398910015817,,,3513588151770422,2022-05-25 15:50:05 +02:00,Active.Live,2022-06-21 18:51:31 +02:00,Czech Republic,,,,,,2021-01-22 15:41:41 +02:00,Y,R,2022-05-27 06:14:37 +02:00,2022-05-25 15:50:05 +02:00,Y,2022-05-25 15:49:44 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-47050-1156383-130,10.0.13.3,IPv4,hardwario.com:10.0.13.3;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015818,USIM,89882390000203225399,882398910015818,,,3513588151771122,2022-05-24 15:18:57 +02:00,Active.Live,2022-07-12 09:43:33 +02:00,Czech Republic,,,,,,2021-01-22 15:41:45 +02:00,Y,R,2022-05-26 02:40:11 +02:00,2022-05-24 15:18:57 +02:00,Y,2022-05-24 15:18:35 +02:00,1,Italy,VFIT,hardwario.com,222-10-17094-7518831-130,10.0.13.253,IPv4,hardwario.com:10.0.13.253;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015819,USIM,89882390000203225407,882398910015819,,,3513588151766122,2022-05-25 18:07:08 +02:00,Active.Live,2022-05-27 09:18:22 +02:00,Czech Republic,,,,,,2021-01-22 15:41:45 +02:00,Y,R,2022-05-27 09:18:22 +02:00,2022-05-25 18:07:08 +02:00,Y,2022-05-25 18:06:46 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.13.42,IPv4,hardwario.com:10.0.13.42;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015820,USIM,89882390000203225415,882398910015820,,,3513588151765722,2022-07-13 11:16:51 +02:00,Active.Live,2022-11-14 01:24:20 +02:00,Czech Republic,,,,,,2021-01-22 15:41:45 +02:00,Y,R,2022-07-13 17:22:36 +02:00,2022-07-13 11:16:51 +02:00,Y,2022-07-13 11:16:29 +02:00,1,Australia,VFAU,hardwario.com,505-03-40334-10599514-130,10.0.14.155,IPv4,hardwario.com:10.0.14.155;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015821,USIM,89882390000203225423,882398910015821,,,3513588151772322,2022-05-25 16:26:42 +02:00,Active.Live,2022-05-27 06:58:48 +02:00,Czech Republic,,,,,,2021-01-22 15:41:45 +02:00,Y,R,2022-05-27 06:58:48 +02:00,2022-05-25 16:26:42 +02:00,Y,2022-05-25 16:26:18 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.13.34,IPv4,hardwario.com:10.0.13.34;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015822,USIM,89882390000203225431,882398910015822,,,3513588151766222,2022-07-13 10:12:20 +02:00,Active.Live,2022-07-13 15:53:12 +02:00,Czech Republic,,,,,,2021-01-22 15:41:45 +02:00,Y,R,2022-07-13 15:53:12 +02:00,2022-07-13 10:12:20 +02:00,Y,2022-07-13 10:12:00 +02:00,1,Australia,VFAU,hardwario.com,505-03-40334-10575452-130,10.0.14.149,IPv4,hardwario.com:10.0.14.149;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015823,USIM,89882390000203225449,882398910015823,,,3513588151766422,2022-07-13 07:56:25 +02:00,Active.Live,2022-11-20 19:47:11 +02:00,Czech Republic,,,,,,2021-01-22 15:41:49 +02:00,Y,R,2022-07-13 13:13:26 +02:00,2022-07-13 07:56:25 +02:00,Y,2022-07-13 07:56:04 +02:00,1,Australia,VFAU,hardwario.com,505-03-41434-10599514-130,10.0.14.132,IPv4,hardwario.com:10.0.14.132;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015824,USIM,89882390000203225456,882398910015824,,,3513588151768825,2022-07-14 14:41:54 +02:00,Active.Live,2022-07-14 22:03:35 +02:00,Czech Republic,,,,,,2021-01-22 15:41:49 +02:00,Y,R,2022-07-14 22:03:35 +02:00,2022-07-14 14:41:54 +02:00,Y,2022-07-14 14:41:35 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.14.216,IPv4,hardwario.com:10.0.14.216;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,hardwario_1mb_lpwa_CSP,100676010,,HARDWARIO_1MB_LPWA_TARIFF,100437590,901288910015825,USIM,89882390000203225464,882398910015825,,,3513588151765622,2022-03-02 23:31:09 +02:00,Active.Live,2023-08-14 14:14:52 +02:00,Czech Republic,,,,,,2021-01-22 15:41:49 +02:00,Y,R,2022-03-03 01:56:58 +02:00,2022-03-02 23:31:09 +02:00,Y,2022-03-02 23:30:48 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-48070-939041-130,10.0.12.91,IPv4,hardwario:172.28.0.100;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015826,USIM,89882390000203225472,882398910015826,,,3513588151766022,2022-07-13 09:05:01 +02:00,Active.Live,2023-03-15 23:08:18 +02:00,Czech Republic,,,,,,2021-01-22 15:41:49 +02:00,Y,R,2022-07-13 14:35:39 +02:00,2022-07-13 09:05:01 +02:00,Y,2022-07-13 09:04:34 +02:00,1,Australia,VFAU,hardwario.com,505-03-40338-10577499-130,10.0.14.139,IPv4,hardwario.com:10.0.14.139;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015827,USIM,89882390000203225480,882398910015827,,,3513588151767622,2022-07-13 11:10:07 +02:00,Active.Live,2022-11-14 01:39:19 +02:00,Czech Republic,,,,,,2021-01-22 15:41:49 +02:00,Y,R,2022-07-13 17:15:33 +02:00,2022-07-13 11:10:07 +02:00,Y,2022-07-13 11:09:43 +02:00,1,Australia,VFAU,hardwario.com,505-03-40334-10599514-130,10.0.14.154,IPv4,hardwario.com:10.0.14.154;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015830,USIM,89882390000203225514,882398910015830,,,3513588151765322,2022-05-25 17:21:04 +02:00,Active.Live,2022-05-27 08:19:45 +02:00,Czech Republic,,,,,,2021-01-22 15:41:54 +02:00,Y,R,2022-05-27 08:19:45 +02:00,2022-05-25 17:21:04 +02:00,Y,2022-05-25 17:20:39 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.13.4,IPv4,hardwario.com:10.0.13.4;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015832,USIM,89882390000203225530,882398910015832,,,3513588151770825,2022-07-14 13:34:40 +02:00,Active.Live,2022-07-14 20:53:52 +02:00,Czech Republic,,,,,,2021-01-22 15:41:54 +02:00,Y,R,2022-07-14 20:53:52 +02:00,2022-07-14 13:34:40 +02:00,Y,2022-07-14 13:34:19 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.14.211,IPv4,hardwario.com:10.0.14.211;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015833,USIM,89882390000203225548,882398910015833,,,3513588151764022,2022-07-13 10:26:10 +02:00,Active.Live,2022-11-20 16:12:47 +02:00,Czech Republic,,,,,,2021-01-22 15:41:58 +02:00,Y,R,2022-07-13 16:17:52 +02:00,2022-07-13 10:26:10 +02:00,Y,2022-07-13 10:25:47 +02:00,1,Australia,VFAU,hardwario.com,505-03-40334-10622299-130,10.0.14.150,IPv4,hardwario.com:10.0.14.150;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015835,USIM,89882390000203225563,882398910015835,,,3513588151771025,2022-07-14 11:27:16 +02:00,Active.Live,2022-07-14 18:30:29 +02:00,Czech Republic,,,,,,2021-01-22 15:41:58 +02:00,Y,R,2022-07-14 18:30:29 +02:00,2022-07-14 11:27:16 +02:00,Y,2022-07-14 11:26:54 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.14.204,IPv4,hardwario.com:10.0.14.204;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015836,USIM,89882390000203225571,882398910015836,,,3513588151771322,2022-07-13 10:19:56 +02:00,Active.Live,2022-11-20 19:50:43 +02:00,Czech Republic,,,,,,2021-01-22 15:41:58 +02:00,Y,R,2022-07-13 16:12:49 +02:00,2022-07-13 10:19:56 +02:00,Y,2022-07-13 10:19:34 +02:00,1,Australia,VFAU,hardwario.com,505-03-41434-10575452-130,10.0.14.15,IPv4,hardwario.com:10.0.14.15;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015837,USIM,89882390000203225589,882398910015837,,,3513588151763825,2022-07-14 14:22:42 +02:00,Active.Live,2022-07-14 21:45:19 +02:00,Czech Republic,,,,,,2021-01-22 15:41:58 +02:00,Y,R,2022-07-14 21:45:19 +02:00,2022-07-14 14:22:42 +02:00,Y,2022-07-14 14:22:20 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.14.213,IPv4,hardwario.com:10.0.14.213;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015839,USIM,89882390000203225605,882398910015839,,,3513588151768925,2022-07-14 12:54:13 +02:00,Active.Live,2022-07-14 20:08:08 +02:00,Czech Republic,,,,,,2021-01-22 15:42:02 +02:00,Y,R,2022-07-14 20:08:08 +02:00,2022-07-14 12:54:13 +02:00,Y,2022-07-14 12:53:49 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.14.209,IPv4,hardwario.com:10.0.14.209;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015840,USIM,89882390000203225613,882398910015840,,,3513588151768125,2022-07-14 13:22:13 +02:00,Active.Live,2022-07-14 20:40:27 +02:00,Czech Republic,,,,,,2021-01-22 15:42:02 +02:00,Y,R,2022-07-14 20:40:27 +02:00,2022-07-14 13:22:13 +02:00,Y,2022-07-14 13:21:53 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.14.21,IPv4,hardwario.com:10.0.14.21;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015841,USIM,89882390000203225621,882398910015841,,,3513588151773525,2022-07-14 15:42:58 +02:00,Active.Live,2022-07-14 23:14:02 +02:00,Czech Republic,,,,,,2021-01-22 15:42:02 +02:00,Y,R,2022-07-14 23:14:02 +02:00,2022-07-14 15:52:29 +02:00,Y,2022-07-14 15:33:09 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.14.222,IPv4,hardwario.com:10.0.14.222;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015842,USIM,89882390000203225639,882398910015842,,,3513588151769222,2022-07-13 10:07:18 +02:00,Active.Live,2022-11-20 18:03:38 +02:00,Czech Republic,,,,,,2021-01-22 15:42:02 +02:00,Y,R,2022-07-13 15:48:30 +02:00,2022-07-13 10:07:18 +02:00,Y,2022-07-13 10:06:59 +02:00,1,Australia,VFAU,hardwario.com,505-03-40334-10622299-130,10.0.14.148,IPv4,hardwario.com:10.0.14.148;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015843,USIM,89882390000203225647,882398910015843,,,3513588151772225,2022-07-14 15:22:36 +02:00,Active.Live,2022-07-14 22:52:40 +02:00,Czech Republic,,,,,,2021-01-22 15:40:38 +02:00,Y,R,2022-07-14 22:52:40 +02:00,2022-07-14 15:22:36 +02:00,Y,2022-07-14 15:22:12 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.14.220,IPv4,hardwario.com:10.0.14.220;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015844,USIM,89882390000203225654,882398910015844,,,3513588151770522,2022-07-13 08:19:42 +02:00,Active.Live,2022-08-25 23:12:24 +02:00,Czech Republic,,,,,,2021-01-22 15:40:39 +02:00,Y,R,2022-07-13 13:44:17 +02:00,2022-07-13 08:19:42 +02:00,Y,2022-07-13 08:19:23 +02:00,1,Australia,VFAU,hardwario.com,505-03-40334-10622299-130,10.0.14.134,IPv4,hardwario.com:10.0.14.134;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015845,USIM,89882390000203225662,882398910015845,,,3513588151766322,2022-07-13 11:28:07 +02:00,Active.Live,2022-11-14 01:26:55 +02:00,Czech Republic,,,,,,2021-01-22 15:40:39 +02:00,Y,R,2022-07-13 17:32:03 +02:00,2022-07-13 11:28:07 +02:00,Y,2022-07-13 11:27:43 +02:00,1,Australia,VFAU,hardwario.com,505-03-40334-10599514-130,10.0.14.156,IPv4,hardwario.com:10.0.14.156;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015846,USIM,89882390000203225670,882398910015846,,,3513588151765825,2022-07-14 13:27:40 +02:00,Active.Live,2022-07-14 20:39:48 +02:00,Czech Republic,,,,,,2021-01-22 15:40:39 +02:00,Y,R,2022-07-14 20:39:48 +02:00,2022-07-14 13:27:40 +02:00,Y,2022-07-14 13:27:21 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.14.210,IPv4,hardwario.com:10.0.14.210;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_1M_NB_CSP,100344550,,HARDWARIO_1M_NB_TARIFF,100267380,901288910015847,USIM,89882390000203225688,882398910015847,,,3513588151763922,2022-07-13 08:11:05 +02:00,Active.Live,2022-11-14 01:42:52 +02:00,Czech Republic,,,,,,2021-01-22 15:40:39 +02:00,Y,R,2022-07-13 13:32:42 +02:00,2022-07-13 08:11:05 +02:00,Y,2022-07-13 08:10:44 +02:00,1,Australia,VFAU,hardwario.com,505-03-40135-10816347-130,10.0.14.133,IPv4,hardwario.com:10.0.14.133;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015848,USIM,89882390000203225696,882398910015848,,,3513588151769122,2022-05-06 14:49:50 +02:00,Active.Live,2022-11-08 17:52:25 +02:00,Czech Republic,,,,,,2021-01-22 15:40:43 +02:00,Y,R,2022-11-08 17:52:25 +02:00,2022-11-07 20:01:14 +02:00,Y,2022-05-06 14:48:18 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.13.205,IPv4,hardwario.com:10.0.13.205;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015849,USIM,89882390000203225704,882398910015849,,,3513588151769622,2022-05-26 11:53:44 +02:00,Active.Live,2022-05-28 02:20:27 +02:00,Czech Republic,,,,,,2021-01-22 15:40:43 +02:00,Y,R,2022-05-28 02:20:27 +02:00,2022-05-26 11:53:44 +02:00,Y,2022-05-26 11:53:20 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.13.65,IPv4,hardwario.com:10.0.13.65;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015850,USIM,89882390000203225712,882398910015850,,,3513588151772022,2022-05-26 11:43:59 +02:00,Active.Live,2022-05-28 02:09:51 +02:00,Czech Republic,,,,,,2021-01-22 15:40:43 +02:00,Y,R,2022-05-28 02:09:51 +02:00,2022-05-26 11:43:59 +02:00,Y,2022-05-26 11:43:34 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.13.64,IPv4,hardwario.com:10.0.13.64;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015851,USIM,89882390000203225720,882398910015851,,,3513588151770722,2022-05-26 10:06:32 +02:00,Active.Live,2022-05-28 00:24:50 +02:00,Czech Republic,,,,,,2021-01-22 15:40:43 +02:00,Y,R,2022-05-28 00:24:50 +02:00,2022-05-26 10:06:32 +02:00,Y,2022-05-26 10:06:08 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.13.57,IPv4,hardwario.com:10.0.13.57;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
VFCZ,VFCZ,HARDWARIO,100217240,,HARDWARIO_60K_NB_CSP,100344540,,HARDWARIO_60K_NB_TARIFF,100267370,901288910015852,USIM,89882390000203225738,882398910015852,,,3513588151767822,2022-05-26 00:36:21 +02:00,Active.Live,2022-05-27 16:18:05 +02:00,Czech Republic,,,,,,2021-01-22 15:40:43 +02:00,Y,R,2022-05-27 16:18:05 +02:00,2022-05-26 00:36:21 +02:00,Y,2022-05-26 00:35:59 +02:00,1,Czech Republic,VFCZ,hardwario.com,230-03-46100-1011233-130,10.0.13.56,IPv4,hardwario.com:10.0.13.56;,,,M2M SIM that also supports E-Call,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,B,MGO_F2_048_IIG_1XXX
