ICCID,IMSI,SIM_State,Total_Kbytes
89882390000093994997,901288002989772,Active.Live,
89882390000093995002,901288002989773,Active.Live,True
89882390000093995010,901288002989774,Active.Live,True
89882390000093995028,901288002989775,Active.Live,True
89882390000093995036,901288002989776,Active.Live,True
89882390000093995044,901288002989777,Active.Live,
89882390000093995051,901288002989778,Active.Live,
89882390000093995069,901288002989779,Active.Live,True
89882390000093995077,901288002989780,Active.Live,True
89882390000093995085,901288002989781,Active.Live,
89882390000093995093,901288002989782,Active.Live,
89882390000093995101,901288002989783,Active.Live,
89882390000093995119,901288002989784,Active.Live,True
89882390000093995127,901288002989785,Active.Live,True
89882390000093995135,901288002989786,Active.Live,
89882390000093995143,901288002989787,Active.Live,True
89882390000093995150,901288002989788,Active.Live,
89882390000093995168,901288002989789,Active.Live,True
89882390000093995176,901288002989790,Active.Live,
89882390000093995184,901288002989791,Active.Live,
89882390000093995192,901288002989792,Active.Live,
89882390000093995200,901288002989793,Active.Live,True
89882390000093995218,901288002989794,Active.Live,
89882390000093995226,901288002989795,Active.Live,
89882390000093995234,901288002989796,Active.Live,True
89882390000093995242,901288002989797,Active.Live,True
89882390000093995259,901288002989798,Active.Live,
89882390000093995267,901288002989799,Active.Live,True
89882390000093995275,901288002989800,Active.Live,
89882390000093995283,901288002989801,Active.Live,True
89882390000093995309,901288002989803,Active.Live,
89882390000093995317,901288002989804,Active.Live,
89882390000093995325,901288002989805,Active.Live,True
89882390000093995333,901288002989806,Active.Live,
89882390000093995341,901288002989807,Active.Live,True
89882390000093995358,901288002989808,Active.Live,
89882390000093995366,901288002989809,Active.Live,
89882390000093995374,901288002989810,Active.Live,
89882390000093995382,901288002989811,Active.Live,True
89882390000093995390,901288002989812,Active.Live,
89882390000093995408,901288002989813,Active.Live,
89882390000093995416,901288002989814,Active.Live,
89882390000093995424,901288002989815,Active.Live,True
89882390000093995432,901288002989816,Active.Live,True
89882390000093995440,901288002989817,Active.Live,
89882390000093995457,901288002989818,Active.Live,
89882390000093995465,901288002989819,Active.Live,True
89882390000093995473,901288002989820,Active.Live,
89882390000093995481,901288002989821,Active.Live,True
89882390000093995499,901288002989822,Active.Live,
89882390000093995507,901288002989823,Active.Live,True
89882390000093995515,901288002989824,Active.Live,
89882390000093995523,901288002989825,Active.Live,
89882390000093995531,901288002989826,Active.Live,
89882390000093995549,901288002989827,Active.Live,
89882390000093995556,901288002989828,Active.Live,
89882390000093995564,901288002989829,Active.Live,
89882390000093995572,901288002989830,Active.Live,
89882390000093995580,901288002989831,Active.Live,True
89882390000093995598,901288002989832,Active.Live,
89882390000093995606,901288002989833,Active.Live,
89882390000093995614,901288002989834,Active.Live,
89882390000093995622,901288002989835,Active.Live,
89882390000093995630,901288002989836,Active.Live,
89882390000093995655,901288002989838,Active.Live,
89882390000093995663,901288002989839,Active.Live,
89882390000093995671,901288002989840,Active.Live,
89882390000093995689,901288002989841,Active.Live,
89882390000093995697,901288002989842,Active.Live,
89882390000093995705,901288002989843,Active.Live,
89882390000093995713,901288002989844,Active.Live,True
89882390000093995721,901288002989845,Active.Live,
89882390000093995739,901288002989846,Active.Live,
89882390000093995747,901288002989847,Active.Live,True
89882390000093995754,901288002989848,Active.Live,
89882390000093995762,901288002989849,Active.Live,True
89882390000093995770,901288002989850,Active.Live,
89882390000093995788,901288002989851,Active.Live,True
89882390000093995796,901288002989852,Active.Live,True
89882390000093995804,901288002989853,Active.Live,True
89882390000093995812,901288002989854,Active.Live,True
89882390000093995820,901288002989855,Active.Live,True
89882390000093995838,901288002989856,Active.Live,
89882390000093995846,901288002989857,Active.Live,True
89882390000093995853,901288002989858,Active.Live,
89882390000093995861,901288002989859,Active.Live,True
89882390000093995879,901288002989860,Active.Live,True
89882390000093995887,901288002989861,Active.Live,
89882390000093995895,901288002989862,Active.Live,True
89882390000093995903,901288002989863,Active.Live,
89882390000093995911,901288002989864,Active.Live,True
89882390000093995929,901288002989865,Active.Live,
89882390000093995937,901288002989866,Active.Live,
89882390000093995945,901288002989867,Active.Live,True
89882390000093995952,901288002989868,Active.Live,
89882390000093995960,901288002989869,Active.Live,True
89882390000093995978,901288002989870,Active.Live,True
89882390000093995986,901288002989871,Active.Live,
89882390000093995994,901288002989872,Active.Live,True
89882390000093996000,901288002989873,Active.Live,
89882390000093996018,901288002989874,Active.Live,
89882390000093996026,901288002989875,Active.Live,
89882390000093996034,901288002989876,Active.Live,
89882390000093996042,901288002989877,Active.Live,True
89882390000093996059,901288002989878,Active.Live,
89882390000093996067,901288002989879,Active.Live,True
89882390000093996075,901288002989880,Active.Live,
89882390000093996083,901288002989881,Active.Live,
89882390000093996091,901288002989882,Active.Live,
89882390000093996109,901288002989883,Active.Live,True
89882390000093996117,901288002989884,Active.Live,
89882390000093996125,901288002989885,Active.Live,
89882390000093996133,901288002989886,Active.Live,
89882390000093996141,901288002989887,Active.Live,
89882390000093996158,901288002989888,Active.Live,
89882390000093996166,901288002989889,Active.Live,
89882390000093996174,901288002989890,Active.Live,True
89882390000093996182,901288002989891,Active.Live,
89882390000093996190,901288002989892,Active.Live,True
89882390000093996208,901288002989893,Active.Live,True
89882390000093996216,901288002989894,Active.Live,True
89882390000093996224,901288002989895,Active.Live,
89882390000093996232,901288002989896,Active.Live,
89882390000093996240,901288002989897,Active.Live,
89882390000093996257,901288002989898,Active.Live,True
89882390000093996265,901288002989899,Active.Live,True
89882390000093996273,901288002989900,Active.Live,
89882390000093996281,901288002989901,Active.Live,True
89882390000093996299,901288002989902,Active.Live,
89882390000093996307,901288002989903,Active.Live,
89882390000093996315,901288002989904,Active.Live,True
89882390000093996323,901288002989905,Active.Live,True
89882390000093996331,901288002989906,Active.Live,True
89882390000093996349,901288002989907,Active.Live,True
89882390000093996356,901288002989908,Active.Live,
89882390000093996364,901288002989909,Active.Live,
89882390000093996372,901288002989910,Active.Live,
89882390000093996398,901288002989912,Active.Live,
89882390000093996406,901288002989913,Active.Live,
89882390000093996414,901288002989914,Active.Live,True
89882390000093996422,901288002989915,Active.Live,True
89882390000093996430,901288002989916,Active.Live,True
89882390000093996448,901288002989917,Active.Live,True
89882390000093996463,901288002989919,Active.Live,True
89882390000093996471,901288002989920,Active.Live,
89882390000093996489,901288002989921,Active.Live,
89882390000093996497,901288002989922,Active.Live,True
89882390000093996505,901288002989923,Active.Live,True
89882390000093996513,901288002989924,Active.Live,True
89882390000093996521,901288002989925,Active.Live,
89882390000093996539,901288002989926,Active.Live,True
89882390000093996547,901288002989927,Active.Live,
89882390000093996554,901288002989928,Active.Live,
89882390000093996562,901288002989929,Active.Live,
89882390000093996570,901288002989930,Active.Live,True
89882390000093996588,901288002989931,Active.Live,
89882390000093996596,901288002989932,Active.Live,True
89882390000093996604,901288002989933,Active.Live,True
89882390000093996612,901288002989934,Active.Live,
89882390000093996620,901288002989935,Active.Live,
89882390000093996638,901288002989936,Active.Live,
89882390000093996646,901288002989937,Active.Live,True
89882390000093996653,901288002989938,Active.Live,
89882390000093996661,901288002989939,Active.Live,True
89882390000093996679,901288002989940,Active.Live,True
89882390000093996687,901288002989941,Active.Live,
89882390000093996695,901288002989942,Active.Live,True
89882390000093996703,901288002989943,Active.Live,True
89882390000093996711,901288002989944,Active.Live,True
89882390000093996729,901288002989945,Active.Live,
89882390000093996737,901288002989946,Active.Live,
89882390000093996745,901288002989947,Active.Live,
89882390000093996760,901288002989949,Active.Live,
89882390000093996778,901288002989950,Active.Live,
89882390000093996794,901288002989952,Active.Live,
89882390000093996802,901288002989953,Active.Live,
89882390000093996810,901288002989954,Active.Live,
89882390000093996836,901288002989956,Active.Live,
89882390000093996844,901288002989957,Active.Live,
89882390000093996877,901288002989960,Active.Live,
89882390000093996885,901288002989961,Active.Live,
89882390000093996893,901288002989962,Active.Live,
89882390000093996901,901288002989963,Active.Live,True
89882390000093996919,901288002989964,Active.Live,
89882390000093996927,901288002989965,Active.Live,True
89882390000093996935,901288002989966,Active.Live,
89882390000093996943,901288002989967,Active.Live,True
89882390000093996950,901288002989968,Active.Live,True
89882390000093996968,901288002989969,Active.Live,
89882390000093996976,901288002989970,Active.Live,
89882390000093996984,901288002989971,Active.Live,True
89882390000093996992,901288002989972,Active.Live,True
89882390000093997008,901288002989973,Active.Live,
89882390000093997016,901288002989974,Active.Live,True
89882390000093997024,901288002989975,Active.Live,True
89882390000093997032,901288002989976,Active.Live,True
89882390000093997040,901288002989977,Active.Live,True
89882390000093997057,901288002989978,Active.Live,True
89882390000093997065,901288002989979,Active.Live,True
89882390000093997073,901288002989980,Active.Live,
89882390000093997081,901288002989981,Active.Live,
89882390000093997099,901288002989982,Active.Live,True
89882390000093997107,901288002989983,Active.Live,
89882390000093997115,901288002989984,Active.Live,
89882390000093997123,901288002989985,Active.Live,
89882390000093997131,901288002989986,Active.Live,True
89882390000093997149,901288002989987,Active.Live,
89882390000093997156,901288002989988,Active.Live,True
89882390000093997164,901288002989989,Active.Live,
89882390000093997172,901288002989990,Active.Live,True
89882390000093997180,901288002989991,Active.Live,True
89882390000093997198,901288002989992,Active.Live,True
89882390000093997206,901288002989993,Active.Live,
89882390000093997214,901288002989994,Active.Live,True
89882390000093997222,901288002989995,Active.Live,True
89882390000093997230,901288002989996,Active.Live,True
89882390000093997248,901288002989997,Active.Live,True
89882390000093997255,901288002989998,Active.Live,
89882390000093997263,901288002989999,Active.Live,
89882390000093997271,901288002990000,Active.Live,True
89882390000093997289,901288002990001,Active.Live,
89882390000093997297,901288002990002,Active.Live,True
89882390000093997305,901288002990003,Active.Live,
89882390000093997313,901288002990004,Active.Live,
89882390000093997321,901288002990005,Active.Live,
89882390000093997339,901288002990006,Active.Live,
89882390000093997347,901288002990007,Active.Live,True
89882390000093997354,901288002990008,Active.Live,
89882390000093997362,901288002990009,Active.Live,False
89882390000093997370,901288002990010,Active.Live,True
89882390000093997388,901288002990011,Active.Live,
89882390000093997396,901288002990012,Active.Live,
89882390000093997404,901288002990013,Active.Live,True
89882390000093997412,901288002990014,Active.Live,True
89882390000093997420,901288002990015,Active.Live,True
89882390000093997438,901288002990016,Active.Live,
89882390000093997446,901288002990017,Active.Live,True
89882390000093997453,901288002990018,Active.Live,
89882390000093997461,901288002990019,Active.Live,
89882390000093997479,901288002990020,Active.Live,
89882390000093997487,901288002990021,Active.Live,True
89882390000093997495,901288002990022,Active.Live,True
89882390000093997503,901288002990023,Active.Live,True
89882390000093997511,901288002990024,Active.Live,
89882390000093997529,901288002990025,Active.Live,
89882390000093997537,901288002990026,Active.Live,
89882390000093997545,901288002990027,Active.Live,
89882390000093997552,901288002990028,Active.Live,True
89882390000093997560,901288002990029,Active.Live,
89882390000093997578,901288002990030,Active.Live,True
89882390000093997586,901288002990031,Active.Live,
89882390000093997594,901288002990032,Active.Live,
89882390000093997602,901288002990033,Active.Live,True
89882390000093997610,901288002990034,Active.Live,
89882390000093997628,901288002990035,Active.Live,True
89882390000093997636,901288002990036,Active.Live,True
89882390000093997644,901288002990037,Active.Live,True
89882390000093997651,901288002990038,Active.Live,True
89882390000093997669,901288002990039,Active.Live,True
89882390000093997677,901288002990040,Active.Live,
89882390000093997685,901288002990041,Active.Live,True
89882390000093997693,901288002990042,Active.Live,
89882390000093997701,901288002990043,Active.Live,
89882390000093997719,901288002990044,Active.Live,
89882390000093997727,901288002990045,Active.Live,
89882390000093997735,901288002990046,Active.Live,
89882390000093997743,901288002990047,Active.Live,
89882390000093997750,901288002990048,Active.Live,
89882390000093997768,901288002990049,Active.Live,
89882390000093997776,901288002990050,Active.Live,True
89882390000093997784,901288002990051,Active.Live,
89882390000093997792,901288002990052,Active.Live,True
89882390000093997800,901288002990053,Active.Live,
89882390000093997818,901288002990054,Active.Live,
89882390000093997826,901288002990055,Active.Live,True
89882390000093997834,901288002990056,Active.Live,True
89882390000093997842,901288002990057,Active.Live,True
89882390000093997859,901288002990058,Active.Live,True
89882390000093997867,901288002990059,Active.Live,True
89882390000093997875,901288002990060,Active.Live,True
89882390000093997883,901288002990061,Active.Live,
89882390000093997891,901288002990062,Active.Live,True
89882390000093997909,901288002990063,Active.Live,True
89882390000093997917,901288002990064,Active.Live,True
89882390000093997925,901288002990065,Active.Live,
89882390000093997933,901288002990066,Active.Live,True
89882390000093997941,901288002990067,Active.Live,
89882390000093997958,901288002990068,Active.Live,
89882390000093997966,901288002990069,Active.Live,True
89882390000093997974,901288002990070,Active.Live,
89882390000093997982,901288002990071,Active.Live,
89882390000093997990,901288002990072,Active.Live,
89882390000093998006,901288002990073,Active.Live,True
89882390000093998014,901288002990074,Active.Live,
89882390000093998022,901288002990075,Active.Live,True
89882390000093998030,901288002990076,Active.Live,True
89882390000093998048,901288002990077,Active.Live,True
89882390000093998055,901288002990078,Active.Live,True
89882390000093998063,901288002990079,Active.Live,
89882390000093998071,901288002990080,Active.Live,
89882390000093998089,901288002990081,Active.Live,True
89882390000093998097,901288002990082,Active.Live,
89882390000093998105,901288002990083,Active.Live,
89882390000093998113,901288002990084,Active.Live,True
89882390000093998121,901288002990085,Active.Live,True
89882390000093998139,901288002990086,Active.Live,True
89882390000093998147,901288002990087,Active.Live,True
89882390000093998154,901288002990088,Active.Live,True
89882390000093998162,901288002990089,Active.Live,
89882390000093998170,901288002990090,Active.Live,
89882390000093998188,901288002990091,Active.Live,True
89882390000093998196,901288002990092,Active.Live,True
89882390000093998204,901288002990093,Active.Live,True
89882390000093998212,901288002990094,Active.Live,
89882390000093998220,901288002990095,Active.Live,True
89882390000093998238,901288002990096,Active.Live,
89882390000093998246,901288002990097,Active.Live,
89882390000093998253,901288002990098,Active.Live,
89882390000093998261,901288002990099,Active.Live,True
89882390000093998279,901288002990100,Active.Live,True
89882390000093998287,901288002990101,Active.Live,True
89882390000093998295,901288002990102,Active.Live,
89882390000093998303,901288002990103,Active.Live,True
89882390000093998311,901288002990104,Active.Live,True
89882390000093998329,901288002990105,Active.Live,True
89882390000093998337,901288002990106,Active.Live,
89882390000093998345,901288002990107,Active.Live,True
89882390000093998352,901288002990108,Active.Live,True
89882390000093998360,901288002990109,Active.Live,
89882390000093998378,901288002990110,Active.Live,True
89882390000093998386,901288002990111,Active.Live,True
89882390000093998394,901288002990112,Active.Live,
89882390000093998402,901288002990113,Active.Live,
89882390000093998410,901288002990114,Active.Live,True
89882390000093998428,901288002990115,Active.Live,True
89882390000093998436,901288002990116,Active.Live,True
89882390000093998444,901288002990117,Active.Live,True
89882390000093998451,901288002990118,Active.Live,
89882390000093998469,901288002990119,Active.Live,True
89882390000093998477,901288002990120,Active.Live,True
89882390000093998485,901288002990121,Active.Live,True
89882390000093998493,901288002990122,Active.Live,True
89882390000093998501,901288002990123,Active.Live,
89882390000093998519,901288002990124,Active.Live,
89882390000093998527,901288002990125,Active.Live,
89882390000093998535,901288002990126,Active.Live,
89882390000093998543,901288002990127,Active.Live,True
89882390000093998550,901288002990128,Active.Live,True
89882390000093998568,901288002990129,Active.Live,
89882390000093998576,901288002990130,Active.Live,True
89882390000093998584,901288002990131,Active.Live,True
89882390000093998592,901288002990132,Active.Live,
89882390000093998600,901288002990133,Active.Live,True
89882390000093998618,901288002990134,Active.Live,
89882390000093998626,901288002990135,Active.Live,True
89882390000093998634,901288002990136,Active.Live,True
89882390000093998642,901288002990137,Active.Live,
89882390000093998659,901288002990138,Active.Live,
89882390000093998667,901288002990139,Active.Live,
89882390000093998675,901288002990140,Active.Live,
89882390000093998683,901288002990141,Active.Live,True
89882390000093998691,901288002990142,Active.Live,
89882390000093998709,901288002990143,Active.Live,
89882390000093998717,901288002990144,Active.Live,
89882390000093998725,901288002990145,Active.Live,
89882390000093998733,901288002990146,Active.Live,True
89882390000093998741,901288002990147,Active.Live,
89882390000093998758,901288002990148,Active.Live,True
89882390000093998766,901288002990149,Active.Live,True
89882390000093998774,901288002990150,Active.Live,True
89882390000093998782,901288002990151,Active.Live,
89882390000093998790,901288002990152,Active.Live,
89882390000094008870,901288002991160,Active.Live,
89882390000094008888,901288002991161,Active.Live,
89882390000094008912,901288002991164,Active.Live,
89882390000094008938,901288002991166,Active.Live,
89882390000094008979,901288002991170,Active.Live,
89882390000094009019,901288002991174,Active.Live,
89882390000094009027,901288002991175,Active.Live,
89882390000094009035,901288002991176,Active.Live,
89882390000094009043,901288002991177,Active.Live,
89882390000094009050,901288002991178,Active.Live,
89882390000094009068,901288002991179,Active.Live,
89882390000094009076,901288002991180,Active.Live,
89882390000094009084,901288002991181,Active.Live,
89882390000094009258,901288002991198,Active.Live,
89882390000094009266,901288002991199,Active.Live,
89882390000094009274,901288002991200,Active.Live,
89882390000094009282,901288002991201,Active.Live,
89882390000094009290,901288002991202,Active.Live,
89882390000094009308,901288002991203,Active.Live,
89882390000094009316,901288002991204,Active.Live,
89882390000094009324,901288002991205,Active.Live,
89882390000094009423,901288002991215,Active.Live,
89882390000094009589,901288002991231,Active.Live,
89882390000094009605,901288002991233,Active.Live,
89882390000094009613,901288002991234,Active.Live,
89882390000094009621,901288002991235,Active.Live,
89882390000094009639,901288002991236,Active.Live,
89882390000094009738,901288002991246,Active.Live,
89882390000094009753,901288002991248,Active.Live,
89882390000094009761,901288002991249,Active.Live,
89882390000094009779,901288002991250,Active.Live,
89882390000094009787,901288002991251,Active.Live,
89882390000094009795,901288002991252,Active.Live,
89882390000094009803,901288002991253,Active.Live,
89882390000094009977,901288002991270,Active.Live,
89882390000094009985,901288002991271,Active.Live,
89882390000094009993,901288002991272,Active.Live,
89882390000094010009,901288002991273,Active.Live,
89882390000094010017,901288002991274,Active.Live,
89882390000094010025,901288002991275,Active.Live,
89882390000094010041,901288002991277,Active.Live,
89882390000094010272,901288002991300,Active.Live,
89882390000094010298,901288002991302,Active.Live,
89882390000094010314,901288002991304,Active.Live,
89882390000094010322,901288002991305,Active.Live,
89882390000094010330,901288002991306,Active.Live,
89882390000094010348,901288002991307,Active.Live,
89882390000094010355,901288002991308,Active.Live,
89882390000094010397,901288002991312,Active.Live,
89882390000094010421,901288002991315,Active.Live,
89882390000094010439,901288002991316,Active.Live,
89882390000094010900,901288002991363,Active.Live,
89882390000094010918,901288002991364,Active.Live,
89882390000094010959,901288002991368,Active.Live,
89882390000094011007,901288002991373,Active.Live,
89882390000094011072,901288002991380,Active.Live,
89882390000094011106,901288002991383,Active.Live,
89882390000094011189,901288002991391,Active.Live,
89882390000094011205,901288002991393,Active.Live,
89882390000094011262,901288002991399,Active.Live,
89882390000094011338,901288002991406,Active.Live,
89882390000094011353,901288002991408,Active.Live,
89882390000094011361,901288002991409,Active.Live,
89882390000094011379,901288002991410,Active.Live,
89882390000094011387,901288002991411,Active.Live,
89882390000094011395,901288002991412,Active.Live,
89882390000094011403,901288002991413,Active.Live,
89882390000094011411,901288002991414,Active.Live,
89882390000094011619,901288002991434,Active.Live,
89882390000094011825,901288002991455,Active.Live,
89882390000094011833,901288002991456,Active.Live,
89882390000094011841,901288002991457,Active.Live,
89882390000094011890,901288002991462,Active.Live,
89882390000094011908,901288002991463,Active.Live,
89882390000094011957,901288002991468,Active.Live,
89882390000094012062,901288002991479,Active.Live,
89882390000094012211,901288002991494,Active.Live,
89882390000094012229,901288002991495,Active.Live,
89882390000094012237,901288002991496,Active.Live,
89882390000094012245,901288002991497,Active.Live,
89882390000094012252,901288002991498,Active.Live,
89882390000094012260,901288002991499,Active.Live,
89882390000094012336,901288002991506,Active.Live,
89882390000094012369,901288002991509,Active.Live,
89882390000094012377,901288002991510,Active.Live,
89882390000094012526,901288002991525,Active.Live,
89882390000094012609,901288002991533,Active.Live,
89882390000094012682,901288002991541,Active.Live,
89882390000094012724,901288002991545,Active.Live,
89882390000094012740,901288002991547,Active.Live,
89882390000094012757,901288002991548,Active.Live,
89882390000094012781,901288002991551,Active.Live,
89882390000094012815,901288002991554,Active.Live,
89882390000094012823,901288002991555,Active.Live,
89882390000094012864,901288002991559,Active.Live,
89882390000094012872,901288002991560,Active.Live,
89882390000094012880,901288002991561,Active.Live,
89882390000094012930,901288002991566,Active.Live,
89882390000094012963,901288002991569,Active.Live,
89882390000094012989,901288002991571,Active.Live,
89882390000094012997,901288002991572,Active.Live,
89882390000094013003,901288002991573,Active.Live,
89882390000094013177,901288002991590,Active.Live,
89882390000094013185,901288002991591,Active.Live,
89882390000094013219,901288002991594,Active.Live,
89882390000094013235,901288002991596,Active.Live,
89882390000094013243,901288002991597,Active.Live,
89882390000094013334,901288002991606,Active.Live,
89882390000094013490,901288002991622,Active.Live,
89882390000094013508,901288002991623,Active.Live,
89882390000094013524,901288002991625,Active.Live,
89882390000094013532,901288002991626,Active.Live,
89882390000094013540,901288002991627,Active.Live,
89882390000094013565,901288002991629,Active.Live,
89882390000094013672,901288002991640,Active.Live,
89882390000094013680,901288002991641,Active.Live,
89882390000094013698,901288002991642,Active.Live,
89882390000094013706,901288002991643,Active.Live,
89882390000094013714,901288002991644,Active.Live,
89882390000094013722,901288002991645,Active.Live,
89882390000094013763,901288002991649,Active.Live,
89882390000094013797,901288002991652,Active.Live,
89882390000094013813,901288002991654,Active.Live,
89882390000094013821,901288002991655,Active.Live,
89882390000094013839,901288002991656,Active.Live,True
89882390000094013854,901288002991658,Active.Live,
89882390000121291721,901288003957931,Active.Live,
89882390000121291739,901288003957932,Active.Live,True
89882390000121291754,901288003957934,Active.Live,
89882390000121291770,901288003957936,Active.Live,
89882390000121291788,901288003957937,Active.Live,
89882390000121291796,901288003957938,Active.Live,
89882390000121291804,901288003957939,Active.Live,True
89882390000121291812,901288003957940,Active.Live,
89882390000203207223,901288910014001,Active.Live,
89882390000203207231,901288910014002,Active.Live,
89882390000203207249,901288910014003,Active.Live,True
89882390000203207256,901288910014004,Active.Live,True
89882390000203207264,901288910014005,Active.Live,True
89882390000203207272,901288910014006,Active.Live,
89882390000203207280,901288910014007,Active.Live,
89882390000203207298,901288910014008,Active.Live,True
89882390000203207306,901288910014009,Active.Live,True
89882390000203207314,901288910014010,Active.Live,True
89882390000203207322,901288910014011,Active.Live,True
89882390000203207330,901288910014012,Active.Live,
89882390000203207348,901288910014013,Active.Live,True
89882390000203207355,901288910014014,Active.Live,True
89882390000203207363,901288910014015,Active.Live,True
89882390000203207371,901288910014016,Active.Live,
89882390000203207389,901288910014017,Active.Live,True
89882390000203207397,901288910014018,Active.Live,True
89882390000203207405,901288910014019,Active.Live,True
89882390000203207413,901288910014020,Active.Live,
89882390000203207439,901288910014022,Active.Live,True
89882390000203207447,901288910014023,Active.Live,True
89882390000203207454,901288910014024,Active.Live,True
89882390000203207462,901288910014025,Active.Live,True
89882390000203207470,901288910014026,Active.Live,True
89882390000203207488,901288910014027,Active.Live,True
89882390000203207496,901288910014028,Active.Live,True
89882390000203207504,901288910014029,Active.Live,True
89882390000203207512,901288910014030,Active.Live,
89882390000203207520,901288910014031,Active.Live,True
89882390000203207538,901288910014032,Active.Live,
89882390000203207546,901288910014033,Active.Live,True
89882390000203207553,901288910014034,Active.Live,True
89882390000203207561,901288910014035,Active.Live,
89882390000203207579,901288910014036,Active.Live,
89882390000203207587,901288910014037,Active.Live,True
89882390000203207595,901288910014038,Active.Live,True
89882390000203207603,901288910014039,Active.Live,
89882390000203207611,901288910014040,Active.Live,True
89882390000203207629,901288910014041,Active.Live,
89882390000203207637,901288910014042,Active.Live,
89882390000203207645,901288910014043,Active.Live,True
89882390000203207652,901288910014044,Active.Live,
89882390000203207660,901288910014045,Active.Live,
89882390000203207678,901288910014046,Active.Live,True
89882390000203207686,901288910014047,Active.Live,
89882390000203207694,901288910014048,Active.Live,
89882390000203207702,901288910014049,Active.Live,True
89882390000203207710,901288910014050,Active.Live,
89882390000203207728,901288910014051,Active.Live,
89882390000203207736,901288910014052,Active.Live,
89882390000203207744,901288910014053,Active.Live,
89882390000203207751,901288910014054,Active.Live,
89882390000203207777,901288910014056,Active.Live,True
89882390000203207785,901288910014057,Active.Live,
89882390000203207793,901288910014058,Active.Live,
89882390000203207801,901288910014059,Active.Live,
89882390000203207819,901288910014060,Active.Live,
89882390000203207827,901288910014061,Active.Live,True
89882390000203207835,901288910014062,Active.Live,
89882390000203207843,901288910014063,Active.Live,True
89882390000203207850,901288910014064,Active.Live,
89882390000203207868,901288910014065,Active.Live,True
89882390000203207876,901288910014066,Active.Live,
89882390000203207884,901288910014067,Active.Live,True
89882390000203207892,901288910014068,Active.Live,
89882390000203207900,901288910014069,Active.Live,True
89882390000203207918,901288910014070,Active.Live,
89882390000203207926,901288910014071,Active.Live,True
89882390000203207934,901288910014072,Active.Live,
89882390000203207942,901288910014073,Active.Live,
89882390000203207959,901288910014074,Active.Live,
89882390000203207967,901288910014075,Active.Live,True
89882390000203207975,901288910014076,Active.Live,
89882390000203207983,901288910014077,Active.Live,
89882390000203207991,901288910014078,Active.Live,True
89882390000203208007,901288910014079,Active.Live,True
89882390000203208015,901288910014080,Active.Live,
89882390000203208023,901288910014081,Active.Live,
89882390000203208031,901288910014082,Active.Live,
89882390000203208049,901288910014083,Active.Live,
89882390000203208056,901288910014084,Active.Live,
89882390000203208080,901288910014087,Active.Live,
89882390000203208106,901288910014089,Active.Live,
89882390000203208213,901288910014100,Active.Live,
89882390000203208247,901288910014103,Active.Live,
89882390000203208312,901288910014110,Active.Live,
89882390000203208320,901288910014111,Active.Live,
89882390000203208338,901288910014112,Active.Live,
89882390000203208346,901288910014113,Active.Live,
89882390000203208361,901288910014115,Active.Live,
89882390000203208395,901288910014118,Active.Live,
89882390000203208403,901288910014119,Active.Live,
89882390000203208411,901288910014120,Active.Live,
89882390000203208429,901288910014121,Active.Live,
89882390000203208437,901288910014122,Active.Live,
89882390000203208445,901288910014123,Active.Live,
89882390000203208452,901288910014124,Active.Live,
89882390000203208478,901288910014126,Active.Live,
89882390000203208528,901288910014131,Active.Live,
89882390000203208536,901288910014132,Active.Live,
89882390000203208544,901288910014133,Active.Live,
89882390000203208551,901288910014134,Active.Live,
89882390000203208569,901288910014135,Active.Live,
89882390000203208577,901288910014136,Active.Live,
89882390000203208593,901288910014138,Active.Live,
89882390000203208635,901288910014142,Active.Live,
89882390000203208643,901288910014143,Active.Live,
89882390000203208650,901288910014144,Active.Live,
89882390000203208676,901288910014146,Active.Live,
89882390000203208684,901288910014147,Active.Live,
89882390000203208692,901288910014148,Active.Live,
89882390000203208700,901288910014149,Active.Live,
89882390000203208718,901288910014150,Active.Live,
89882390000203208726,901288910014151,Active.Live,
89882390000203208734,901288910014152,Active.Live,
89882390000203208742,901288910014153,Active.Live,
89882390000203208759,901288910014154,Active.Live,
89882390000203208767,901288910014155,Active.Live,
89882390000203208775,901288910014156,Active.Live,
89882390000203208783,901288910014157,Active.Live,
89882390000203208791,901288910014158,Active.Live,
89882390000203208809,901288910014159,Active.Live,
89882390000203208817,901288910014160,Active.Live,
89882390000203208825,901288910014161,Active.Live,True
89882390000203208833,901288910014162,Active.Live,
89882390000203208841,901288910014163,Active.Live,
89882390000203208858,901288910014164,Active.Live,True
89882390000203208866,901288910014165,Active.Live,
89882390000203208874,901288910014166,Active.Live,
89882390000203208882,901288910014167,Active.Live,
89882390000203208890,901288910014168,Active.Live,True
89882390000203208908,901288910014169,Active.Live,
89882390000203208916,901288910014170,Active.Live,
89882390000203208924,901288910014171,Active.Live,True
89882390000203208940,901288910014173,Active.Live,
89882390000203208957,901288910014174,Active.Live,
89882390000203208965,901288910014175,Active.Live,
89882390000203208973,901288910014176,Active.Live,
89882390000203208981,901288910014177,Active.Live,
89882390000203208999,901288910014178,Active.Live,
89882390000203209005,901288910014179,Active.Live,
89882390000203209013,901288910014180,Active.Live,True
89882390000203209039,901288910014182,Active.Live,True
89882390000203209054,901288910014184,Active.Live,
89882390000203209062,901288910014185,Active.Live,
89882390000203222214,901288910015500,Active.Live,
89882390000203222222,901288910015501,Active.Live,True
