ICCID,IMSI,Unnamed: 0,SIM_State,20231001_20231029_2023-10-29T13311170Z,20230401_20230430_2023-10-21T12258947Z,20230801_20230831_2023-10-21T14847894Z,20230601_20230630_2023-10-21T14127984Z,20230901_20230930_2023-10-21T141015261Z,20230701_20230731_2023-10-21T14613917Z,20230501_20230531_2023-10-21T14110405Z,Sum of all comunication,Suspend
89882390000093995804,901288002989853,805,Active.Live,607.12,465.54,417.69,650.74,643.61,612.4,509.57,3906.670000000001,False
89882390000093995812,901288002989854,806,Active.Live,47.51,387.73,395.47,399.2,423.28,395.75,424.51,2473.45,False
89882390000093995820,901288002989855,807,Active.Live,90.37,104.33,100.07,111.5,108.37,98.14,102.05,714.8299999999999,False
89882390000093995838,901288002989856,808,Active.Live,,,,,,,,0.0,True
89882390000093995846,901288002989857,809,Active.Live,195.21,4.960000000000001,215.09,217.56,231.95,216.95,230.59,1312.31,False
89882390000093995853,901288002989858,810,Active.Live,,,,,,,,0.0,True
89882390000093995861,901288002989859,811,Active.Live,136.65,149.54,150.59,169.95,160.31,150.78,160.06,1077.88,False
89882390000093995879,901288002989860,812,Active.Live,195.68,5.92,215.69,249.66,232.09,216.26,238.7,1354.0,False
89882390000093995887,901288002989861,813,Active.Live,,,,,,,,0.0,True
89882390000093995895,901288002989862,814,Active.Live,195.65,213.57,215.38,242.28,231.11,215.92,229.14,1543.0500000000002,False
89882390000093995903,901288002989863,815,Active.Live,,,,,,,,0.0,True
89882390000093995911,901288002989864,816,Active.Live,134.13,148.27,150.16,161.31,163.24,150.15,160.91,1068.1699999999998,False
89882390000093995929,901288002989865,817,Active.Live,,,,,,,,0.0,True
89882390000093995937,901288002989866,818,Active.Live,,,,,,,,0.0,True
89882390000093995945,901288002989867,819,Active.Live,195.99,5.01,215.63,217.63,226.62,216.95,231.62,1309.4499999999998,False
89882390000093995952,901288002989868,820,Active.Live,,,,,,,,0.0,True
89882390000093995960,901288002989869,821,Active.Live,81.12,88.56,89.31,90.59,96.51,89.58,96.26,631.9300000000001,False
89882390000093995978,901288002989870,822,Active.Live,136.87,152.9,149.1,166.17,160.73,151.20999999999998,157.75,1074.73,False
89882390000093995986,901288002989871,823,Active.Live,,,,,,,,0.0,True
89882390000093995994,901288002989872,824,Active.Live,133.07999999999998,149.95,150.16,152.02,165.14,150.57,166.61,1067.5299999999995,False
89882390000093996000,901288002989873,825,Active.Live,,,,,,,,0.0,True
89882390000093996018,901288002989874,826,Active.Live,,,,,,,,0.0,True
89882390000093996026,901288002989875,827,Active.Live,,,,,,,,0.0,True
89882390000093996034,901288002989876,828,Active.Live,,,,,,,,0.0,True
89882390000093996042,901288002989877,829,Active.Live,131.81,150.79999999999998,149.1,151.4,165.99,150.36,160.7,1060.16,False
89882390000093996059,901288002989878,830,Active.Live,,,,,,,,0.0,True
89882390000093996067,901288002989879,831,Active.Live,136.44,77.81,149.73999999999998,151.85,161.16,150.76999999999998,108.72,936.49,False
89882390000093996075,901288002989880,832,Active.Live,,,,,,,,0.0,True
89882390000093996083,901288002989881,833,Active.Live,,,,,,,,0.0,True
89882390000093996091,901288002989882,834,Active.Live,,,,,,,,0.0,True
89882390000093996109,901288002989883,835,Active.Live,194.73,211.97,215.7,217.93,231.71,216.58,229.37,1517.9899999999998,False
89882390000093996117,901288002989884,836,Active.Live,,,,,,,,0.0,True
89882390000093996125,901288002989885,837,Active.Live,,,,,,,,0.0,True
89882390000093996133,901288002989886,838,Active.Live,,,,,,,,0.0,True
89882390000093996141,901288002989887,839,Active.Live,,,,,,,,0.0,True
89882390000093996158,901288002989888,840,Active.Live,,214.61,,18.17,,,231.86,464.64,False
89882390000093996166,901288002989889,841,Active.Live,,,,,,,,0.0,True
89882390000093996174,901288002989890,842,Active.Live,195.19,4.18,214.77,213.92,231.84,216.53,232.72,1309.15,False
89882390000093996182,901288002989891,843,Active.Live,,,,,,,,0.0,True
89882390000093996190,901288002989892,844,Active.Live,195.51,4.18,212.16,237.47,230.45,215.91,230.34,1326.02,False
89882390000093996208,901288002989893,845,Active.Live,195.68,4.48,215.03,216.53,231.83,216.7,231.07,1311.32,False
89882390000093996216,901288002989894,846,Active.Live,190.91,4.48,213.12,139.21,231.54,217.19,232.12,1228.5700000000002,False
89882390000093996224,901288002989895,847,Active.Live,,,,,,,,0.0,True
89882390000093996232,901288002989896,848,Active.Live,,,,,,,,0.0,True
89882390000093996240,901288002989897,849,Active.Live,,,,,,,,0.0,True
89882390000093996257,901288002989898,850,Active.Live,136.43,150.79,150.57999999999998,165.54,160.94,150.79,160.5,1075.57,False
89882390000093996265,901288002989899,851,Active.Live,195.38,3.57,218.79,218.04,172.75,216.63,230.28,1255.4399999999998,False
89882390000093996273,901288002989900,852,Active.Live,,,,,,,,0.0,True
89882390000093996281,901288002989901,853,Active.Live,193.75,218.71,214.65,217.43,229.48,215.24,225.55,1514.81,False
89882390000093996299,901288002989902,854,Active.Live,,,,,,,,0.0,True
89882390000093996307,901288002989903,855,Active.Live,,,,,,,,0.0,True
89882390000093996315,901288002989904,856,Active.Live,136.22,148.26,150.99,151.4,161.77,150.15,160.92,1059.71,False
89882390000093996323,901288002989905,857,Active.Live,80.89,88.76,89.78999999999999,97.52,95.65,88.52,97.02,638.15,False
89882390000093996331,901288002989906,858,Active.Live,80.65,88.89,89.4,90.16,95.63,89.66,95.67,630.06,False
89882390000093996349,901288002989907,859,Active.Live,139.22,154.14,148.96,151.99,158.21,153.63,157.08,1063.23,False
89882390000093996356,901288002989908,860,Active.Live,,,,,,,,0.0,True
89882390000093996364,901288002989909,861,Active.Live,,,,,,,,0.0,True
89882390000093996372,901288002989910,862,Active.Live,,,,,,,,0.0,True
89882390000093996380,901288002989911,863,Inactive,,,,,,,,0.0,False
89882390000093996398,901288002989912,864,Active.Live,,,,,,,,0.0,True
89882390000093996406,901288002989913,865,Active.Live,,,,,,,,0.0,True
89882390000093996414,901288002989914,866,Active.Live,136.87,148.72,150.37,151.82999999999998,161.36,150.78,161.34,1061.27,False
89882390000093996422,901288002989915,867,Active.Live,33.42,37.43,37.48,37.51,39.94,37.36,37.83,260.97,False
89882390000093996430,901288002989916,868,Active.Live,1071.56,1160.78,1182.8,1273.44,1259.4,1168.79,1260.35,8377.119999999999,False
89882390000093996448,901288002989917,869,Active.Live,135.1,148.69,148.62,155.02,159.51000000000002,149.56,159.28,1055.78,False
89882390000093996455,901288002989918,870,Terminated,,,,,,,,0.0,False
89882390000093996463,901288002989919,871,Active.Live,390.46,439.88,440.08,473.95,484.24,431.25,470.48,3130.34,False
89882390000093996471,901288002989920,872,Active.Live,,,,,,,,0.0,True
89882390000093996489,901288002989921,873,Active.Live,,,,,,,,0.0,True
89882390000093996497,901288002989922,874,Active.Live,401.49,443.78,441.89,498.56,470.73,445.42,487.02,3188.89,False
89882390000093996505,901288002989923,875,Active.Live,1075.53,1166.97,1179.63,1177.16,1262.02,1179.38,1274.67,8315.36,False
89882390000093996513,901288002989924,876,Active.Live,186.91,203.27,206.7,183.0,221.65,207.62,206.71,1415.86,False
89882390000093996521,901288002989925,877,Active.Live,,,,,,,,0.0,True
89882390000093996539,901288002989926,878,Active.Live,164.29,178.22,177.23,205.54,190.33,181.29,194.08,1290.98,False
89882390000093996547,901288002989927,879,Active.Live,,,,,,,,0.0,True
89882390000093996554,901288002989928,880,Active.Live,,,,,,,,0.0,True
89882390000093996562,901288002989929,881,Active.Live,,467.26,336.96,470.99,,468.25,501.55,2245.01,False
89882390000093996570,901288002989930,882,Active.Live,135.82,149.96,149.97,151.63,160.94,150.35,160.47,1059.14,False
89882390000093996588,901288002989931,883,Active.Live,,303.74,253.32,324.07,,299.13,314.44,1494.6999999999998,False
89882390000093996596,901288002989932,884,Active.Live,249.38,271.57,284.45,276.62,283.52,273.83,293.03,1932.4,False
89882390000093996604,901288002989933,885,Active.Live,136.23999999999998,153.76999999999998,149.53,152.04,160.3,150.57,156.27,1058.7199999999998,False
89882390000093996612,901288002989934,886,Active.Live,,,,,,,,0.0,True
89882390000093996620,901288002989935,887,Active.Live,,,,,,,,0.0,True
89882390000093996638,901288002989936,888,Active.Live,,,,,,,,0.0,True
89882390000093996646,901288002989937,889,Active.Live,164.42,163.13,181.02,102.45,195.38,180.28,108.81,1095.49,False
89882390000093996653,901288002989938,890,Active.Live,,,,,,,,0.0,True
89882390000093996661,901288002989939,891,Active.Live,165.54,182.15,182.68,184.08,196.24,182.94,195.71,1289.34,False
89882390000093996679,901288002989940,892,Active.Live,136.03,150.37,147.22,151.39,159.66,154.15,161.11,1059.9299999999998,False
89882390000093996687,901288002989941,893,Active.Live,,292.29,300.38,295.09000000000003,240.12,308.22,316.41,1752.5100000000002,False
89882390000093996695,901288002989942,894,Active.Live,136.86,150.57999999999998,149.12,163.22,160.52,149.1,160.92,1070.32,False
89882390000093996703,901288002989943,895,Active.Live,136.24,149.75,149.95,151.61,161.15,150.15,160.51,1059.36,False
89882390000093996711,901288002989944,896,Active.Live,364.7,397.06,400.29,440.63,430.23,402.7,428.41,2864.0199999999995,False
89882390000093996729,901288002989945,897,Active.Live,,,,,,,,0.0,True
89882390000093996737,901288002989946,898,Active.Live,,,,,,,,0.0,True
89882390000093996745,901288002989947,899,Active.Live,,,,,,,,0.0,True
89882390000093996752,901288002989948,900,Active.Ready,,,,,,,,0.0,False
89882390000093996760,901288002989949,901,Active.Live,,,,,,,,0.0,True
89882390000093996778,901288002989950,902,Active.Live,,,,,,,,0.0,True
89882390000093996786,901288002989951,903,Inactive,,,,,,,,0.0,False
89882390000093996794,901288002989952,904,Active.Live,,,,,,,,0.0,True
89882390000093996802,901288002989953,905,Active.Live,,,,,,,,0.0,True
89882390000093996810,901288002989954,906,Active.Live,,,,,,,,0.0,True
89882390000093996828,901288002989955,907,Inactive,,,,,,,,0.0,False
89882390000093996836,901288002989956,908,Active.Live,,,,,,,,0.0,True
89882390000093996844,901288002989957,909,Active.Live,,,,,,,,0.0,True
89882390000093996851,901288002989958,910,Inactive,,,,,,,,0.0,False
89882390000093996869,901288002989959,911,Inactive,,,,,,,,0.0,False
89882390000093996877,901288002989960,912,Active.Live,,,,,,,,0.0,True
89882390000093996885,901288002989961,913,Active.Live,,148.82999999999998,,,,,28.05,176.88,False
89882390000093996893,901288002989962,914,Active.Live,,,,,,,,0.0,True
89882390000093996901,901288002989963,915,Active.Live,137.07,152.07,152.64,157.11,162.63,150.36,162.82,1074.7,False
89882390000093996919,901288002989964,916,Active.Live,,,,,,,,0.0,True
89882390000093996927,901288002989965,917,Active.Live,136.65,150.59,149.54,149.94,160.95,150.56,163.01999999999998,1061.25,False
89882390000093996935,901288002989966,918,Active.Live,,234.99,242.86,230.23,,233.83,260.09,1202.0,False
89882390000093996943,901288002989967,919,Active.Live,136.66,147.63,147.86,151.2,158.19,153.53,162.17,1057.24,False
89882390000093996950,901288002989968,920,Active.Live,132.04,141.75,149.74,162.78,160.76,148.67,159.64,1055.38,False
89882390000093996968,901288002989969,921,Active.Live,,,,,,,,0.0,True
89882390000093996976,901288002989970,922,Active.Live,,,,,,,,0.0,True
89882390000093996984,901288002989971,923,Active.Live,1076.52,1180.05,1179.36,1196.18,1257.72,1184.76,1261.14,8335.73,False
89882390000093996992,901288002989972,924,Active.Live,17.57,18.87,19.86,19.85,20.52,19.84,22.12,138.63,False
89882390000093997008,901288002989973,925,Active.Live,,,,,,,,0.0,True
89882390000093997016,901288002989974,926,Active.Live,213.3,229.88,225.82,253.19,251.04,242.52,260.25,1676.0,False
89882390000093997024,901288002989975,927,Active.Live,136.44,148.67,150.16,164.28,160.52,149.93,162.6,1072.6,False
89882390000093997032,901288002989976,928,Active.Live,271.04,296.31,296.06,305.12,321.04,300.8,321.84000000000003,2112.21,False
89882390000093997040,901288002989977,929,Active.Live,17.89,19.51,19.87,20.17,20.52,20.18,20.83,138.97000000000003,False
89882390000093997057,901288002989978,930,Active.Live,17.88,19.21,18.89,19.84,20.2,19.2,20.82,136.04000000000002,False
89882390000093997065,901288002989979,931,Active.Live,17.240000000000002,18.87,19.86,20.18,20.52,19.52,20.49,136.68,False
89882390000093997073,901288002989980,932,Active.Live,,,,,,,,0.0,True
89882390000093997081,901288002989981,933,Active.Live,,,,,,,,0.0,True
89882390000093997099,901288002989982,934,Active.Live,17.23,18.57,19.54,19.19,20.51,19.84,20.81,135.69,False
89882390000093997107,901288002989983,935,Active.Live,,228.73,237.26,238.9,209.16,235.93,251.89,1401.87,False
89882390000093997115,901288002989984,936,Active.Live,,234.99,237.75,232.17,63.8,233.0,258.95,1260.66,False
89882390000093997123,901288002989985,937,Active.Live,,148.9,,,,,28.05,176.95000000000002,False
89882390000093997131,901288002989986,938,Active.Live,136.65,142.32,149.53,150.56,161.15,150.35,157.74,1048.3,False
89882390000093997149,901288002989987,939,Active.Live,,,,,,,,0.0,True
89882390000093997156,901288002989988,940,Active.Live,17.57,18.86,19.54,21.16,19.86,19.52,20.82,137.32999999999998,False
89882390000093997164,901288002989989,941,Active.Live,29.87,149.74,,151.62,,51.67,166.18,549.08,False
89882390000093997172,901288002989990,942,Active.Live,136.46,150.15,150.16,167.22,161.36,150.78,162.59,1078.72,False
89882390000093997180,901288002989991,943,Active.Live,136.23,149.74,149.53,169.32999999999998,161.37,150.57999999999998,160.48,1077.26,False
89882390000093997198,901288002989992,944,Active.Live,217.23,241.93,237.37,269.71,253.46,239.96,255.14,1714.8000000000002,False
89882390000093997206,901288002989993,945,Active.Live,,,,,,,,0.0,True
89882390000093997214,901288002989994,946,Active.Live,130.13,148.06,132.23,167.01,148.9,146.35,160.48,1033.16,False
89882390000093997222,901288002989995,947,Active.Live,136.24,149.73,148.04999999999998,173.98,159.24,153.53,160.92,1081.69,False
89882390000093997230,901288002989996,948,Active.Live,111.22,,155.01,,144.69,88.84,,499.76,False
89882390000093997248,901288002989997,949,Active.Live,127.59,151.22,149.95,151.81,163.89,150.99,163.24,1058.69,False
89882390000093997255,901288002989998,950,Active.Live,,,,,,,,0.0,True
89882390000093997263,901288002989999,951,Active.Live,,,,,,,,0.0,True
89882390000093997271,901288002990000,952,Active.Live,350.85,378.96,384.05,391.02,410.97,383.77,406.53,2706.15,False
89882390000093997289,901288002990001,953,Active.Live,,,,,,,,0.0,True
89882390000093997297,901288002990002,954,Active.Live,171.51,6.359999999999999,189.02,26.75,204.12,187.11,,784.87,False
89882390000093997305,901288002990003,955,Active.Live,,142.38,,3.99,,,50.79,197.16,False
89882390000093997313,901288002990004,956,Active.Live,,,,,,,,0.0,True
89882390000093997321,901288002990005,957,Active.Live,,,,,,,,0.0,True
89882390000093997339,901288002990006,958,Active.Live,,,,,,,,0.0,True
89882390000093997347,901288002990007,959,Active.Live,87.27,95.22,94.57,94.02,104.66,94.81,103.32,673.8699999999999,False
89882390000093997354,901288002990008,960,Active.Live,,,,,,,,0.0,True
89882390000093997362,901288002990009,961,Active.Live,0.0,134.07,103.88,144.21,0.0,128.0,144.95,655.1099999999999,False
89882390000093997370,901288002990010,962,Active.Live,110.31,123.47,118.93,134.47,125.17,122.81,130.56,865.72,False
89882390000093997388,901288002990011,963,Active.Live,,91.64,,95.72,,31.51,98.11,316.98,False
89882390000093997396,901288002990012,964,Active.Live,,,,,,,,0.0,True
89882390000093997404,901288002990013,965,Active.Live,90.72,99.44,100.28,114.47,107.05,100.29,107.62,719.87,False
89882390000093997412,901288002990014,966,Active.Live,67.18,18.54,67.84,73.11,85.83,70.84,85.54,468.88000000000005,False
89882390000093997420,901288002990015,967,Active.Live,111.17,123.49,127.03,139.53,126.86,121.95,127.18,877.21,False
89882390000093997438,901288002990016,968,Active.Live,,,,,,,,0.0,True
89882390000093997446,901288002990017,969,Active.Live,94.74,106.01,106.13,106.9,113.56,107.04,115.08,749.4599999999999,False
89882390000093997453,901288002990018,970,Active.Live,,,,,,,,0.0,True
89882390000093997461,901288002990019,971,Active.Live,,,,,,,,0.0,True
89882390000093997479,901288002990020,972,Active.Live,,,,,,,,0.0,True
89882390000093997487,901288002990021,973,Active.Live,69.24,79.16,73.99,82.68,78.06,75.97,88.95,548.0500000000001,False
89882390000093997495,901288002990022,974,Active.Live,81.5,89.38,90.41,91.28,96.72,91.03,96.7,637.02,False
89882390000093997503,901288002990023,975,Active.Live,196.42,251.26,257.61,335.01,312.18,358.89,256.73,1968.1,False
89882390000093997511,901288002990024,976,Active.Live,,,,,,,,0.0,True
89882390000093997529,901288002990025,977,Active.Live,,370.11,121.49,223.96,,198.57,278.31,1192.44,False
89882390000093997537,901288002990026,978,Active.Live,,,,,,,,0.0,True
89882390000093997545,901288002990027,979,Active.Live,,,,,,,,0.0,True
89882390000093997552,901288002990028,980,Active.Live,21853.42,19965.15,25338.0,28083.36,27967.55,25348.79,22219.02,170775.29,False
89882390000093997560,901288002990029,981,Active.Live,,,,,,,,0.0,True
89882390000093997578,901288002990030,982,Active.Live,171.16,115.35,113.44,106.59,154.81,111.78,114.45,887.5799999999999,False
89882390000093997586,901288002990031,983,Active.Live,,,,,,,,0.0,True
89882390000093997594,901288002990032,984,Active.Live,,,,,,,,0.0,True
89882390000093997602,901288002990033,985,Active.Live,207.98,228.29,229.87,230.67,245.57,229.24,244.3,1615.9199999999998,False
89882390000093997610,901288002990034,986,Active.Live,,,,,,,,0.0,True
89882390000093997628,901288002990035,987,Active.Live,325.77,347.96,341.78,,376.16,214.5,178.98,1785.15,False
89882390000093997636,901288002990036,988,Active.Live,73.96000000000001,71.82000000000001,74.63,87.55,75.71000000000001,79.32000000000001,79.36,542.35,False
89882390000093997644,901288002990037,989,Active.Live,64.73,73.94,73.01,91.54,79.25,86.0,75.45,543.9200000000001,False
89882390000093997651,901288002990038,990,Active.Live,91.0,98.71,102.38,103.52,110.12,103.81,107.51,717.05,False
89882390000093997669,901288002990039,991,Active.Live,109.22,192.68,108.82,111.03,115.95,106.75,160.16,904.61,False
89882390000093997677,901288002990040,992,Active.Live,,,,,,,,0.0,True
89882390000093997685,901288002990041,993,Active.Live,85.94,95.73,93.9,95.48,101.2,94.94,101.34,668.5300000000001,False
89882390000093997693,901288002990042,994,Active.Live,,,,,,,,0.0,True
89882390000093997701,901288002990043,995,Active.Live,,,,,,,,0.0,True
89882390000093997719,901288002990044,996,Active.Live,,220.1,,,,,,220.1,False
89882390000093997727,901288002990045,997,Active.Live,,238.13,,63.81,,,264.55,566.49,False
89882390000093997735,901288002990046,998,Active.Live,,,,,,,,0.0,True
89882390000093997743,901288002990047,999,Active.Live,,,,,,,,0.0,True
89882390000093997750,901288002990048,1000,Active.Live,,,,,,,,0.0,True
89882390000093997768,901288002990049,1001,Active.Live,,,,,,,,0.0,True
89882390000093997776,901288002990050,1002,Active.Live,136.44,149.94,150.16,167.22,160.73,150.57,163.03,1078.09,False
89882390000093997784,901288002990051,1003,Active.Live,,,,,,,,0.0,True
89882390000093997792,901288002990052,1004,Active.Live,1074.76,1164.78,1170.53,1280.73,1259.35,1182.69,1294.08,8426.92,False
89882390000093997800,901288002990053,1005,Active.Live,,,,,,,,0.0,True
89882390000093997818,901288002990054,1006,Active.Live,,,,,,,,0.0,True
89882390000093997826,901288002990055,1007,Active.Live,135.81,149.94,150.16,175.87,161.15,150.78,162.59,1086.3,False
89882390000093997834,901288002990056,1008,Active.Live,112.07,188.97,185.68,203.82,202.11,188.47,204.57,1285.6899999999998,False
89882390000093997842,901288002990057,1009,Active.Live,326.3,350.8,347.24,353.1,376.09,350.91,371.44,2475.88,False
89882390000093997859,901288002990058,1010,Active.Live,198.73,227.64,224.19,230.83,241.99,237.99,243.54,1604.91,False
89882390000093997867,901288002990059,1011,Active.Live,208.19,,209.63,216.29,243.33,216.55,142.14,1236.13,False
89882390000093997875,901288002990060,1012,Active.Live,548.03,601.05,599.21,596.11,641.83,599.25,657.87,4243.35,False
89882390000093997883,901288002990061,1013,Active.Live,,,,,,,,0.0,True
89882390000093997891,901288002990062,1014,Active.Live,207.93,228.77,228.51,227.32,245.02,230.69,246.53,1614.77,False
89882390000093997909,901288002990063,1015,Active.Live,645.08,284.9,463.63,403.81,367.55,497.02,357.02,3019.01,False
89882390000093997917,901288002990064,1016,Active.Live,381.89,518.08,392.66,421.6,529.0,397.59,575.71,3216.53,False
89882390000093997925,901288002990065,1017,Active.Live,,91.54,93.7,98.89,80.75,92.67,101.32,558.87,False
89882390000093997933,901288002990066,1018,Active.Live,14.48,93.58,91.65,99.26,98.11,90.65,101.94,589.6700000000001,False
89882390000093997941,901288002990067,1019,Active.Live,,72.85000000000001,,87.28999999999999,,23.76,76.43,260.33,False
89882390000093997958,901288002990068,1020,Active.Live,,,,,,,,0.0,True
89882390000093997966,901288002990069,1021,Active.Live,136.23,150.36,149.53,152.67,159.9,148.9,162.59,1060.1799999999998,False
89882390000093997974,901288002990070,1022,Active.Live,,290.24,198.61,199.16,213.44,198.02,287.18,1386.65,False
89882390000093997982,901288002990071,1023,Active.Live,,,,,,,,0.0,True
89882390000093997990,901288002990072,1024,Active.Live,,,,,,,,0.0,True
89882390000093998006,901288002990073,1025,Active.Live,136.02,150.37,149.75,170.19,160.1,150.76999999999998,162.39,1079.59,False
89882390000093998014,901288002990074,1026,Active.Live,,,,,,,,0.0,True
89882390000093998022,901288002990075,1027,Active.Live,183.14,203.65,201.93,229.04,216.53,199.1,218.49,1451.88,False
89882390000093998030,901288002990076,1028,Active.Live,477.87,518.72,519.8100000000001,531.57,558.51,524.25,563.63,3694.3600000000006,False
89882390000093998048,901288002990077,1029,Active.Live,1074.34,1178.4,1174.28,1193.01,1269.45,1177.34,1269.72,8336.539999999999,False
89882390000093998055,901288002990078,1030,Active.Live,317.3,349.48,350.19,358.78,374.43,347.76,376.14,2474.08,False
89882390000093998063,901288002990079,1031,Active.Live,,,,,,,,0.0,True
89882390000093998071,901288002990080,1032,Active.Live,,,,,,,,0.0,True
89882390000093998089,901288002990081,1033,Active.Live,110.49,117.57,117.22,157.78,130.11,132.1,146.29,911.56,False
89882390000093998097,901288002990082,1034,Active.Live,,,,,,,,0.0,True
89882390000093998105,901288002990083,1035,Active.Live,,,,,,,,0.0,True
89882390000093998113,901288002990084,1036,Active.Live,85.0,93.89,95.24,95.35,103.75,95.49,103.21,671.9300000000001,False
89882390000093998121,901288002990085,1037,Active.Live,87.54,99.98,97.62,101.18,105.2,95.34,105.85,692.71,False
89882390000093998139,901288002990086,1038,Active.Live,86.2,94.17,93.77,106.9,100.95,96.18,101.99,680.16,False
89882390000093998147,901288002990087,1039,Active.Live,86.07000000000001,94.56,92.7,95.35,100.41,94.28,100.53,663.8999999999999,False
89882390000093998154,901288002990088,1040,Active.Live,85.8,95.35,93.24,106.49,101.2,95.87,102.66,680.61,False
89882390000093998162,901288002990089,1041,Active.Live,,,,,,,,0.0,True
89882390000093998170,901288002990090,1042,Active.Live,,,,,,,,0.0,True
89882390000093998188,901288002990091,1043,Active.Live,220.51,238.18,237.39,243.33,256.11,237.09,255.7,1688.31,False
89882390000093998196,901288002990092,1044,Active.Live,136.46,150.36,150.38,165.55,160.5,151.2,164.48,1078.93,False
89882390000093998204,901288002990093,1045,Active.Live,217.36,239.28,238.67,258.07,253.61,239.38,260.51,1706.88,False
89882390000093998212,901288002990094,1046,Active.Live,,706.42,,146.15,,,659.35,1511.92,False
89882390000093998220,901288002990095,1047,Active.Live,136.67,149.96,149.53,151.82999999999998,161.16,150.76999999999998,160.91,1060.83,False
89882390000093998238,901288002990096,1048,Active.Live,,,,,,,,0.0,True
89882390000093998246,901288002990097,1049,Active.Live,,,,,,,,0.0,True
89882390000093998253,901288002990098,1050,Active.Live,,,,,,,,0.0,True
89882390000093998261,901288002990099,1051,Active.Live,97.97,109.62,110.11,123.52,123.13,113.59,136.03,813.9699999999999,False
89882390000093998279,901288002990100,1052,Active.Live,15559.56,371.53,375.87,419.64,403.2,376.82,401.49,17908.110000000004,False
89882390000093998287,901288002990101,1053,Active.Live,136.66,115.35,149.95,162.38,161.98,150.36,107.33,984.01,False
89882390000093998295,901288002990102,1054,Active.Live,,239.38,48.28,228.12,,235.75,248.12,999.65,False
89882390000093998303,901288002990103,1055,Active.Live,85.81,94.43,94.83,107.44,101.34,94.15,101.2,679.2,False
89882390000093998311,901288002990104,1056,Active.Live,218.01,239.09,233.64,240.26,219.6,239.71,260.36,1650.67,False
89882390000093998329,901288002990105,1057,Active.Live,88.19,94.69,143.42,148.1,107.6,154.69,102.64,839.33,False
89882390000093998337,901288002990106,1058,Active.Live,,239.33,128.2,255.08,,239.43,259.8,1121.84,False
89882390000093998345,901288002990107,1059,Active.Live,218.09,235.61,233.37,263.37,249.57,243.45,251.89,1695.35,False
89882390000093998352,901288002990108,1060,Active.Live,135.41,149.12,150.79,151.82999999999998,160.74,150.15,160.7,1058.7399999999998,False
89882390000093998360,901288002990109,1061,Active.Live,,,,,,,,0.0,True
89882390000093998378,901288002990110,1062,Active.Live,85.83,93.76,95.22,95.35,101.61,94.28,102.52,668.5699999999999,False
89882390000093998386,901288002990111,1063,Active.Live,85.55,93.49,92.84,108.11,101.87,95.09,101.99,678.94,False
89882390000093998394,901288002990112,1064,Active.Live,,,,,,,,0.0,True
89882390000093998402,901288002990113,1065,Active.Live,,,,,,,,0.0,True
89882390000093998410,901288002990114,1066,Active.Live,137.93,151.63,146.57999999999998,153.92,160.71,154.99,160.72,1066.48,False
89882390000093998428,901288002990115,1067,Active.Live,136.03,150.15,148.04999999999998,152.04,159.25,154.37,160.71,1060.6,False
89882390000093998436,901288002990116,1068,Active.Live,341.35,3300.01,1700.83,2967.92,5905.62,3003.88,2651.27,19870.88,False
89882390000093998444,901288002990117,1069,Active.Live,211.26,238.26,233.25,238.43,262.69,241.22,263.41,1688.5200000000002,False
89882390000093998451,901288002990118,1070,Active.Live,,,,,,,,0.0,True
89882390000093998469,901288002990119,1071,Active.Live,135.61,149.75,148.06,150.36,156.5,148.69,160.28,1049.25,False
89882390000093998477,901288002990120,1072,Active.Live,215.82,237.2,236.38,265.39,249.81,241.23,253.62,1699.4499999999998,False
89882390000093998485,901288002990121,1073,Active.Live,216.51,236.59,234.85,240.56,256.67,240.4,265.87,1691.4500000000005,False
89882390000093998493,901288002990122,1074,Active.Live,136.67,146.56,30.99,123.99,63.48,127.38,163.23,792.3000000000001,False
89882390000093998501,901288002990123,1075,Active.Live,,,,,,,,0.0,True
89882390000093998519,901288002990124,1076,Active.Live,,,,,,,,0.0,True
89882390000093998527,901288002990125,1077,Active.Live,,,,,,,,0.0,True
89882390000093998535,901288002990126,1078,Active.Live,,,,,,,,0.0,True
89882390000093998543,901288002990127,1079,Active.Live,376.92,426.86,404.26,412.11,442.2,412.51,435.85,2910.71,False
89882390000093998550,901288002990128,1080,Active.Live,501.28,477.69,815.53,578.11,713.71,1078.33,1152.42,5317.07,False
89882390000093998568,901288002990129,1081,Active.Live,,,,,,,,0.0,True
89882390000093998576,901288002990130,1082,Active.Live,398.67,455.36,437.83,492.91,480.17,437.98,507.68,3210.6,False
89882390000093998584,901288002990131,1083,Active.Live,265.73,293.38,297.87,302.47,326.05,299.13,321.57,2106.2000000000003,False
89882390000093998592,901288002990132,1084,Active.Live,2.77,,,,,,,2.77,False
89882390000093998600,901288002990133,1085,Active.Live,136.65,151.43,149.95,153.54,162.82999999999998,152.89,166.39,1073.68,False
89882390000093998618,901288002990134,1086,Active.Live,,,,,,,,0.0,True
89882390000093998626,901288002990135,1087,Active.Live,408.59,413.33,106.78,2827.2200000000003,430.62,,440.92,4627.46,False
89882390000093998634,901288002990136,1088,Active.Live,136.88,149.75,149.54999999999998,151.82,161.35,151.42,161.34,1062.11,False
89882390000093998642,901288002990137,1089,Active.Live,,,,,,,,0.0,True
89882390000093998659,901288002990138,1090,Active.Live,,,,,,,,0.0,True
